award_id,cancelled_trump,title,directorate,start_date,year,state,org_name,end_date,award_amount
"=""2220333""",no,Conference: Practice and Experience in Advanced Research Computing (PEARC22),OAC,05/01/2022,2022,VA,Virginia Polytechnic Institute and State University,01/31/2023,30000.0
"=""2226543""",no,RAPID: Supreme Court Support and Democratic Values,SES,05/01/2022,2022,CO,Colorado State University,04/30/2023,92673.0
"=""2143723""",no,CAREER: Acousto-Bioelectronics,ECCS,05/01/2022,2022,PA,Temple University,12/31/2022,408250.0
"=""2223124""",no,"Support for Student Participation at 65th International Conference on Electron, Ion, and Photon Beam Technology & Nanofabrication; New Orleans, Louisiana; May 31 - June 3, 2022",CMMI,05/01/2022,2022,TX,University of Texas at Austin,04/30/2023,18000.0
"=""2223852""",no,"I-Corps: High-frequency ultrasound technology for the detection of micro and nano porosity, shale softening and anisotropy of materials",TI,05/01/2022,2022,NJ,New Jersey Institute of Technology,10/31/2022,50000.0
"=""2112253""",no,STTR Phase I:  A cost-effective means of culturing large volumes of microalgae for land-based oyster farming.,TI,05/01/2022,2022,ME,Maine Shellfish Developers LLC,04/30/2023,256000.0
"=""2224943""",no,RAPID: Comparative Study of Rally Effects During the Ukraine War,SES,05/01/2022,2022,NY,SUNY at Stony Brook,04/30/2023,149426.0
"=""2200723""",no,Differential Geometry and Geometric Analysis Conference,DMS,05/01/2022,2022,IN,University of Notre Dame,04/30/2023,29900.0
"=""2148836""",no,Collaborative Research: Linking iron and nitrogen sources in an oligotrophic coastal margin: Nitrogen fixation and the role of boundary fluxes,OCE,05/01/2022,2022,FL,University of South Florida,05/31/2023,549101.0
"=""2219905""",no,I-Corps: Preventing Snow Accumulation and Facilitating Snow Removal,TI,05/01/2022,2022,OH,University of Toledo,04/30/2023,50000.0
"=""2206934""",no,World Meeting of the International Society for Bayesian Analysis 2022,DMS,05/01/2022,2022,TX,Texas A&M University,04/30/2023,12000.0
"=""2211273""",no,I-Corps: Additive Manufacturing Quality Control Software,TI,05/01/2022,2022,PA,Pennsylvania State Univ University Park,10/31/2023,50000.0
"=""2209688""",no,Conference on Exotic Continua in Modern Mathematics,DMS,05/01/2022,2022,TN,University of Tennessee Knoxville,04/30/2023,28320.0
"=""2201478""",no,CC* Planning: Fostering Data Driven STEM Research and Education Through Cyberinfrastructure at Illinois State University,OAC,05/01/2022,2022,IL,Board of Trustees of Illinois State University,08/31/2023,99939.0
"=""2114748""",no,Collaborative Research: Timescales and drivers of floodplain disequilibrium at climatic transitions,EAR,05/01/2022,2022,NH,Dartmouth College,08/31/2023,246288.0
"=""2225607""",no,The 48th Northeast Bioengineering Conference,CBET,05/01/2022,2022,NY,Columbia University,10/31/2022,15000.0
"=""2149327""",no,Doctoral Dissertation Research in Economics: Non-isolation and Social Preference,SES,05/01/2022,2022,MD,"University of Maryland, College Park",04/30/2023,4138.0
"=""2145137""",no,"CAREER: Pathways of Microplastics Creation: Multi-physics Study of Macroplastic Fragmentation, Foliation, and Fibration",CMMI,05/01/2022,2022,VA,Virginia Polytechnic Institute and State University,10/31/2022,516621.0
"=""2151309""",no,Conference on Biology and Medicine through Mathematics 2022,DMS,05/01/2022,2022,VA,Virginia Commonwealth University,04/30/2023,12070.0
"=""2221899""",no,I-Corps: Thermostable liquid formulations of mRNAs and mRNA lipid nano-particles pharmaceuticals,TI,05/01/2022,2022,NC,University of North Carolina at Wilmington,10/31/2022,50000.0
"=""2201269""",no,CC* Planning: Designing a Regional Science DMZ for Small Colleges and Universities in Pennsylvania,OAC,05/01/2022,2022,PA,Keystone Initiative for Network Based Education and Research,04/30/2023,100000.0
"=""2142218""",no,CAREER: Recycling the Radio Spectrum for Science: A New Paradigm for UAS-based Precision Agriculture,ECCS,05/01/2022,2022,MS,Mississippi State University,12/31/2023,500000.0
"=""2152178""",no,Building a Partnership in New Orleans: Paving the Way for STEM Teachers,DUE,05/01/2022,2022,LA,Dillard University,12/31/2023,122427.0
"=""2221307""",no,"GRC/GRS Venom Evolution, Function and Biomedical Applications: Bridging Gaps in Venom Research: From Ecology and Evolution to Socio-Economic Impacts",DEB,05/01/2022,2022,RI,Gordon Research Conferences,10/31/2022,20200.0
"=""2217675""",no,Conference: Society for Research on Biological Rhythms: From Molecules to Policy,IOS,05/01/2022,2022,MA,University of Massachusetts Amherst,04/30/2023,22463.0
"=""2134695""",no,Collaborative Research: Image-based Readouts of Cellular State using Universal Morphology Embeddings,DBI,05/01/2022,2022,MA,"Broad Institute, Inc.",11/30/2023,512731.0
"=""2149565""",no,From Representation Theory to Mathematical Physics and Back,DMS,05/01/2022,2022,NY,CUNY Medgar Evers College,04/30/2023,30713.0
"=""2208926""",no,Travel: Travel Support for Students from Historically Black Colleges and Universities (HBCUs) and Minority Serving Institutions (MSIs) to the 2022 Physics Congress,PHY,05/01/2022,2022,MD,American Institute of Physics,04/30/2023,51066.0
"=""2223529""",no,I-Corps: Cryogenic Sample Storage Platform for Environmental and Wildlife Conservation,TI,05/01/2022,2022,TN,University of Tennessee Knoxville,04/30/2023,50000.0
"=""2148008""",no,Doctoral Dissertation Research: Networks of Support and Solidarity in Carceral Contexts,BCS,05/01/2022,2022,MA,Harvard University,06/30/2023,25200.0
"=""2224468""",no,"Fostering Inclusion, Innovation and Creativity: A National Design Competition in Rehabilitation and Assistive Devices",CBET,05/01/2022,2022,PA,Widener University,07/31/2023,49966.0
"=""2153428""",no,CRII: CNS: Towards Spectrum and Energy Efficient Large-scale IoT Communications: A Cross-layer Optimization Approach,CNS,05/01/2022,2022,WI,University of Wisconsin-Whitewater,12/31/2022,175000.0
"=""2143150""",no,CAREER:Towards Causal Multi-Modal Understanding with Event Partonomy and Active Perception,IIS,05/01/2022,2022,OK,Oklahoma State University,11/30/2023,514186.0
"=""2216780""",no,2022 Meeting of the Phytochemical Society of North America,MCB,05/01/2022,2022,VA,Virginia Polytechnic Institute and State University,08/31/2023,19981.0
"=""2212950""",no,I-Corps: Deployment of antibacterials as seed treatments,TI,05/01/2022,2022,AR,University of Arkansas,06/30/2023,50000.0
"=""2208161""",no,Doctoral Dissertation Improvement Award: Long Term Adaptation to Climate Change,BCS,05/01/2022,2022,CA,University of California-Santa Barbara,04/30/2023,31098.0
"=""2219711""",no,"Participant Support for 2022 Gordon Research Conference on Additive Manufacturing of Soft Materials; Ventura, California; 7-12 August 2022",CMMI,05/01/2022,2022,RI,Gordon Research Conferences,04/30/2023,10000.0
"=""2206460""",no,Doctoral Dissertation Research: Ecosystems of Teaching and Learning: An Ethnography of Two Inupiaq Dance Groups,OPP,05/01/2022,2022,PA,University of Pittsburgh,04/30/2023,63432.0
"=""2222043""",no,EAGER: Electrically pumped transient charge-carrier dynamics of metal halide perovskite light-emitting diodes,ECCS,05/01/2022,2022,NJ,Princeton University,04/30/2023,134855.0
"=""2213732""",no,Microstructure Research Data Workshop at the South Big Data Innovation Hub,OAC,05/01/2022,2022,NJ,Ronin Institute for Independent Scholarship Incorporated,06/30/2023,50000.0
"=""2224182""",no,"I-Corps: A portable, self-administered ophthalmic imaging device for remote diagnosis of vision threatening disease",TI,05/01/2022,2022,NY,New York University,10/31/2023,50000.0
"=""2148812""",no,Collaborative Research: Linking iron and nitrogen sources in an oligotrophic coastal margin: Nitrogen fixation and the role of boundary fluxes,OCE,05/01/2022,2022,VA,Old Dominion University Research Foundation,09/30/2023,838584.0
"=""2227032""",no,Interagency Agreement between NSF and GSA for Rent,DAS,05/01/2022,2022,DC,General Services Administration,05/01/2023,8660000.0
"=""2223904""",no,I-Corps: Xeno-free synthetic coatings for growth and derivation of human pluripotent stem cells,TI,05/01/2022,2022,MI,Oakland University,10/31/2023,50000.0
"=""2223283""",no,"Student Support: 2022 Solid State Studies in Ceramics Gordon Research Conference: Coupled Phenomena in Ceramics Across Length Scales; South Hadley, Massachusetts; 7-12 August 2022",CMMI,05/01/2022,2022,RI,Gordon Research Conferences,10/31/2022,10350.0
"=""2136474""",no,SBIR Phase I:  EEG-guided intelligent transcranial photobiomodulation to reduce symptoms of autism,TI,05/01/2022,2022,NY,JELIKALITE LLC,01/31/2023,276000.0
"=""2223133""",no,Collaborative Research: Combining Heterogeneous Data Sources to Identify Genetic Modifiers of Diseases,DMS,05/01/2022,2022,CO,Colorado School of Mines,02/28/2023,156238.0
"=""2146384""",no,CAREER: Uncovering Mechanisms of DNA-protein Crosslink Repair,MCB,05/01/2022,2022,SD,South Dakota State University,08/31/2023,174063.0
"=""2150954""",no,Building Capacity to Improve Pathways for Students Pursuing Careers in Secondary STEM Education,DUE,05/01/2022,2022,PA,Millersville University,04/30/2023,74965.0
"=""2213343""",no,Crime Rates during the Pandemic,SES,05/01/2022,2022,DC,National Academy of Sciences,04/30/2023,49998.0
"=""2204362""",no,2022 AIChE/ASEE Chemical Engineering Summer School: Building the Chemical Engineering Community,CBET,05/01/2022,2022,NY,American Institute of Chemical Engineers,04/30/2023,99557.0
"=""2149517""",no,FDA Scholar Program: Characterizing Leaching of Hazardous Material from Polymeric Biomaterials,DMR,05/01/2022,2022,NC,Western Carolina University,06/30/2023,99805.0
"=""2220685""",no,I-Corps: A Resilience Analytics Technology for Enhancing Seismic Rehabilitation Decision Making for Water Infrastructure Systems,TI,05/01/2022,2022,TX,University of Texas at Arlington,10/31/2023,50000.0
"=""2154556""",no,Conference on Frontiers in Applied and Computational Mathematics (FACM-2022): New Perspectives in Mathematical Biology,DMS,05/01/2022,2022,NJ,New Jersey Institute of Technology,04/30/2023,32182.0
"=""2224177""",no,"2022 Gordon Research Conference on Ocean Mixing: The Impact of Ocean Mixing on the Earth, Ocean and Atmosphere Systems, Climate and Society",OCE,05/01/2022,2022,RI,Gordon Research Conferences,10/31/2022,40000.0
"=""2223456""",no,"I-Corps:  Non-invasive, multimode, hand-held technology for wound assessment",TI,05/01/2022,2022,ND,University of North Dakota Main Campus,04/30/2023,50000.0
"=""2201505""",no,CC* Planning Grant: Computational Infusion for Missouri Undergraduate Science and Education (CIMUSE),OAC,05/01/2022,2022,MO,University of Missouri-Columbia,12/31/2023,30857.0
"=""2222687""",no,Conference: IEEE International Conference on Healthcare Informatics 2022,IIS,05/01/2022,2022,AZ,University of Arizona,04/30/2023,13980.0
"=""2211046""",no,Conference: Phytobiomes 2022:  Bridging the Broad Range of Disciplines Involved in Complex Systems of Plant-based Agriculture,IOS,05/01/2022,2022,WI,"INTERNATIONAL ALLIANCE FOR PHYTOBIOMES RESEARCH, INC.",03/31/2023,19710.0
"=""2223716""",no,"Conference Proposal: Diversifying the 2022 AOS-BC Conference in San Juan, Puerto Rico",DEB,05/01/2022,2022,PR,University of Puerto Rico at Aguadilla,04/30/2023,99325.0
"=""2202247""",no,Conference: CRM Thematic Semester Spring 2022: Probabilities and PDEs,DMS,05/01/2022,2022,MD,"University of Maryland, College Park",10/31/2022,25000.0
"=""2221895""",no,I-Corps: A novel gene assay for accurate prognosis and prediction of clinical benefits of chemotherapy for early-stage non-small cell lung cancer,TI,05/01/2022,2022,WV,West Virginia University Research Corporation,09/30/2023,50000.0
"=""2226705""",no,"Student Support for the 2022 Annual International Solid Freeform Fabrication (SFF) Symposium – An Additive Manufacturing Conference; Austin, Texas; 25-27 July 2022",CMMI,05/01/2022,2022,PA,Pennsylvania State Univ University Park,04/30/2023,49500.0
"=""2223758""",no,I-Corps: Synthetic secretions,TI,05/01/2022,2022,NY,Research Foundation CUNY - Advanced Science Research Center,10/31/2022,50000.0
"=""2221959""",no,I-Corps: Bioengineered Chimeric Antigen Receptor (CAR) Chips for Screening CAR T-Cell Immunotherapy,TI,05/01/2022,2022,NY,New York University,10/31/2023,50000.0
"=""2140708""",no,Conference: International Conference on Linguistics Communication,BCS,05/01/2022,2022,OH,"OHIO STATE UNIVERSITY, THE",10/31/2023,45839.0
"=""2202955""",no,2022 Cytoskeletal Motors Molecular Machines: From Biophysics To Physiology To Disease,MCB,05/01/2022,2022,RI,Gordon Research Conferences,04/30/2023,25000.0
"=""2218607""",no,Conference: 1st Global Amphibian and Reptile Disease Conference,IOS,05/01/2022,2022,DC,George Washington University,04/30/2023,15000.0
"=""2232247""",no,Collaborative Research: Understanding the impact of warming on the structure and function of marine communities,OCE,05/01/2022,2022,NC,University of North Carolina at Chapel Hill,09/30/2023,189077.0
"=""2151839""",no,Building Capacity for Smoky Mountain Noyce Scholars through Mathematics Teacher Circles,DUE,05/01/2022,2022,NC,Western Carolina University,08/31/2023,124987.0
"=""2212798""",no,I-Corps:  Noninvasive Wound Healing Using Pulsating Electromagnetic Fields (PEMFs),TI,05/01/2022,2022,NY,SUNY College at Potsdam,10/31/2023,50000.0
"=""2227086""",no,Continuation of DoD Enhanced Mobile Satellite Services (EMSS) via Iridium Satellite,OPP,04/21/2022,2022,VA,Defense Information Systems Agency,04/21/2023,2460602.0
"=""2141243""",no,EAR-Climate: Acquisition of hydrometric equipment to support undergraduate training and research on glacier lake outburst floods in southeast Alaska,EAR,04/15/2022,2022,AK,University of Alaska Southeast Juneau Campus,03/31/2023,77687.0
"=""2217499""",no,Planning: Track 1 EFRI DCL: Living Biomineralization to Engineering Architected Ceramics,EFMA,04/15/2022,2022,NY,SUNY at Buffalo,03/31/2023,100000.0
"=""2131437""",no,SBIR Phase I:  Handheld Ballistics Imaging Device,TI,04/15/2022,2022,MD,"IBALLISTIX, LLC",03/31/2023,256000.0
"=""2226040""",no,Outgoing IAA Agreement FY2022: Federalist/ NSF Cloud,TI,04/15/2022,2022,DC,18F GSA,04/15/2023,59023.0
"=""2151512""",no,SBIR Phase I:  Development of a new ELISA for detection of PFAS in soil and water,TI,04/15/2022,2022,DE,AQUA SCIENCE LLC,09/30/2023,255751.0
"=""2218392""",no,"""Track 1"" for Planning or Conference Grant, CO2 Sequestration and Storage using Vetiver Grass on Coastal Wetlands",EFMA,04/15/2022,2022,MS,Jackson State University,02/28/2023,90054.0
"=""2224813""",no,Workshops on Augmenting Individual Intelligence by Collaborating with People and Technologies,BCS,04/15/2022,2022,IN,Indiana University,11/30/2023,49167.0
"=""2150794""",no,"Building Capacity for Recruiting and Effectively Preparing Mathematics, Science, and Computer Science Teachers for Urban, High-Need Schools",DUE,04/15/2022,2022,TX,Texas Wesleyan University,03/31/2023,125000.0
"=""2142266""",no,Expanding Participation for Women and Minorities in the 2022 Neurobiology of Cognition Gordon Research Seminar & Conference,BCS,04/15/2022,2022,RI,Gordon Research Conferences,09/30/2022,50250.0
"=""2207517""",no,NanoFlorida 2022,ECCS,04/15/2022,2022,FL,University of Florida,09/30/2023,18660.0
"=""2213768""",no,RAPID/Collaborative Research: Geotechnical and Geoenvironmental Properties of the Ahr Valley and Their Role in Structural Damage During Recent Flooding,CMMI,04/15/2022,2022,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",09/30/2023,77558.0
"=""2203108""",no,Women in Noncommutative Algebra and Representation Theory Workshop 3,DMS,04/15/2022,2022,MA,Northeastern University,03/31/2023,13500.0
"=""2136709""",no,SBIR Phase I:  A Portable Oxygen Concentrator with High Flow Rates for In-home Therapy (COVID-19),TI,04/15/2022,2022,OR,AIROMATIX INC.,12/31/2023,256000.0
"=""2151757""",no,SBIR Phase I:  Environmentally Sustainable Manufacturing Technology for Fabrication of Radio Frequency (RF) Filter Products,TI,04/15/2022,2022,IL,"DYNAMAC MICROWAVE, INC.",03/31/2023,254214.0
"=""2154557""",no,Conference: Young Mathematicians in C*-Algebras 2022,DMS,04/15/2022,2022,FL,Embry-Riddle Aeronautical University,03/31/2023,49895.0
"=""2213715""",no,RAPID/Collaborative Research: Geotechnical and Geoenvironmental Properties of the Ahr Valley and Their Role in Structural Damage During Recent Flooding,CMMI,04/15/2022,2022,VA,Virginia Polytechnic Institute and State University,03/31/2023,43307.0
"=""2137259""",no,IUCRC Phase II Georgia Institute of Technology: Center for Advanced Electronics through Machine Learning [CAEML],CNS,04/15/2022,2022,GA,Georgia Tech Research Corporation,12/31/2023,200000.0
