award_id,cancelled_trump,title,directorate,start_date,state,org_name,end_date,year,award_amount
"=""1951989""",yes,Collaborative Research: Exploring the Evolution of Design Requirements Throughout the Design Process Using Network Models,CMMI,08/11/2019,GA,University of Georgia Research Foundation Inc,08/31/2020,2020,82165.0
"=""2026348""",yes,CAREER: Identifiability Optimization in Electrochemical Battery Systems,CMMI,08/09/2019,MD,"University of Maryland, College Park",07/31/2020,2020,26335.0
"=""1945760""",yes,RAPID:  Collaborative Proposal:  Response to the Searles Valley Earthquake Sequence,EAR,08/01/2019,CA,University of California-San Diego Scripps Inst of Oceanography,07/31/2020,2020,17000.0
"=""1934440""",yes,Third HBCU-HDI Women in STEM Conference,EES,08/01/2019,DC,Howard University,07/31/2020,2020,49678.0
"=""1937300""",yes,"CONFERENCE: Protein Folding on the Ribosome; December 14-16, 2019; Berlin, Germany",MCB,08/01/2019,PA,Pennsylvania State Univ University Park,07/31/2020,2020,25000.0
"=""1932751""",yes,Workshop on Risk Analysis for Extremes in the Earth System,DMS,08/01/2019,PA,Pennsylvania State Univ University Park,07/31/2020,2020,13000.0
"=""1930036""",yes,US Participation at the Twenty-sixth Internaltional Domain Decomposition Conference,DMS,08/01/2019,PA,Pennsylvania State Univ University Park,01/31/2021,2021,15000.0
"=""1919555""",yes,Fall 2019 Mathematics Conference: Differential Equations and Dynamical Systems and Applications,DMS,08/01/2019,OH,Miami University,07/31/2020,2020,11552.0
"=""1945781""",yes,RAPID: Collaborative Proposal: Response to the Searles Valley Earthquake Sequence,EAR,08/01/2019,CA,University of Southern California,07/31/2020,2020,15000.0
"=""1940102""",yes,"Workshop: Applications of Machine Learning to Experimental Mechanics and Materials; Arlington, Virginia; 24-25 September 2019",CMMI,08/01/2019,IL,University of Illinois at Urbana-Champaign,07/31/2020,2020,49981.0
"=""1943692""",yes,"Workshop: Research Needs in Machining and Machine Tools; National Science Foundation; Alexandria, Virginia; March 5-6, 2018",CMMI,08/01/2019,TN,University of Tennessee Knoxville,07/31/2020,2020,20378.0
"=""1934521""",yes,Doctoral Dissertation Improvement Grant: The Impacts of War: A Long Term Perspective,BCS,08/01/2019,CA,University of California-Santa Barbara,07/31/2020,2020,25075.0
"=""1900171""",yes,2020 Vision for Dynamics International Conference,DMS,08/01/2019,MA,Tufts University,01/31/2020,2020,24992.0
"=""1918740""",yes,PFI-TT: Interactive Block Games for Routine Cognitive Assessment of Mild Cognitive Impairment and Alzheimer's Disease,TI,08/01/2019,OH,Case Western Reserve University,03/31/2020,2020,250000.0
"=""1945800""",yes,RAPID: Collaborative Proposal: Response to the Searles Valley Earthquake Sequence,EAR,08/01/2019,UT,University of Utah,07/31/2020,2020,15000.0
"=""1940771""",yes,International Technology Entrepreneurship and Commercialization Workshop 2019: Support for Participants including those from Underserved Groups in S&T,DMR,08/01/2019,RI,Brown University,07/31/2020,2020,10500.0
"=""1920921""",yes,Collaborative Research: What makes Low-Frequency Earthquakes low frequency?,EAR,08/01/2019,CA,University of Southern California,12/31/2020,2020,297798.0
"=""1935160""",yes,"Meaning in Flux 2019 Conference: Connecting development, variation and change; Oct 2019 - New Haven, CT",BCS,08/01/2019,CT,Yale University,01/31/2021,2021,15487.0
"=""1923912""",yes,"Early Career Participant Support for a Chapman Conference in Selfoss, Iceland on Arctic Magmatism and Tectonics",OPP,08/01/2019,AK,University of Alaska Fairbanks Campus,07/31/2020,2020,28965.0
"=""1933362""",yes,The 2019 Metabolic Pathways Analysis Conference,MCB,08/01/2019,TN,University of Tennessee Knoxville,01/31/2020,2020,9999.0
"=""1936503""",yes,International Conference on Interpolation in Spaces of Analytic Functions at CIRM,DMS,08/01/2019,MO,Washington University,03/31/2020,2020,12000.0
"=""1918463""",yes,Doctoral Dissertation Research: Evaluating Risk and Uncertainty in Radiation Exposure,BCS,08/01/2019,NC,Duke University,07/31/2020,2020,19782.0
"=""1844603""",yes,CAREER: Enhancing Shock-Driven Turbulent Mixing using Multiphase Hydrodynamics,CBET,08/01/2019,MO,University of Missouri-Columbia,12/31/2020,2020,509303.0
"=""1937333""",yes,"NSF Nanoscale Science and Engineering (NSE) 2019 Grantees Conference, To Be Held  At The Westin Alexandria, Alexandria, VA, December 9-10, 2019",ECCS,08/01/2019,NC,University of North Carolina Greensboro,01/31/2020,2020,99999.0
"=""1916205""",yes,Collaborative Research: Sediment Transport Mechanisms and Geomorphic Processes Associated with Shore Ice along Cold Climate Coastlines,EAR,08/01/2019,IL,University of Illinois at Urbana-Champaign,09/30/2019,2019,237072.0
"=""1903135""",yes,Inverse Mapping of Spatial-Temporal Molecular  Heterogeneity from Imaging Phenotype,DMS,08/01/2019,AZ,Arizona State University,12/31/2020,2020,405636.0
"=""1952874""",yes,Learning with Model Uncertainty and Misspecification,SES,08/01/2019,GA,Emory University,07/31/2020,2020,62552.0
"=""1937825""",yes,"NSF Student Travel Grant for 2019 International Workshop on Computational Network Biology: Modeling, Analysis, and Control (CNB-MAC)",CCF,08/01/2019,TX,Texas Tech University,07/31/2020,2020,10000.0
"=""1919645""",yes,MRI: Acquisition of a Gaze-Contingent Eye-Tracking System,BCS,08/01/2019,IA,Drake University,07/31/2020,2020,38300.0
"=""1927342""",yes,Support for US Participants in the Workshop Quantum Gravity in the Southern Cone.,PHY,08/01/2019,LA,Louisiana State University,07/31/2020,2020,9900.0
"=""1933104""",yes,"7th Annual HBCU Climate Education Conference; New Orleans, LA - November 2019",RISE,08/01/2019,LA,"SOUTHERN CENTER FOR ENVIRONMENTAL JUSTICE INC., DEEP SOUTH CENTE",07/31/2020,2020,49500.0
"=""1937824""",yes,Perspectives in Chemistry:  150 Years of the Periodic Table,CHE,08/01/2019,DC,American Chemical Society (ACS),07/31/2020,2020,45896.0
"=""1918154""",yes,Doctoral Dissertation Research: Variation in American Mortuary and Funerary Practice,BCS,08/01/2019,IL,University of Chicago,07/31/2020,2020,25169.0
"=""1933743""",yes,2019 NISS Writing Workshop for Junior Researchers,DMS,08/01/2019,NC,National Institute of Statistical Sciences,07/31/2020,2020,9991.0
"=""1906451""",yes,Anisotropic Energy Functionals in Geometric Analysis,DMS,08/01/2019,NY,New York University,01/31/2021,2021,124242.0
"=""2002495""",yes,CPS: Synergy: Information Flow Analysis for Cyber-Physical System Security,CCF,08/01/2019,MO,Washington University,08/31/2020,2020,173627.0
"=""1937695""",yes,"RAPID: Radiocarbon Dating of Birnirk Levels at Walakpa, North Slope, Alaska",OPP,08/01/2019,AK,University of Alaska Fairbanks Campus,12/31/2020,2020,18833.0
"=""1936806""",yes,"Student Support: 15th IEEE International Conference on Automation Science and Engineering (IEEE CASE 2019); Vancouver, Canada; 22-26 August 2019",CMMI,08/01/2019,WI,University of Wisconsin-Madison,01/31/2020,2020,10000.0
"=""1928825""",yes,Collaborative Research: Engineered Water Repellency to Mitigate Frost Susceptibility: Decoupling Osmotic and Matric Potential,CMMI,08/01/2019,IA,Iowa State University,09/30/2019,2019,314923.0
"=""1928926""",yes,"Collaborative Research:  A New Sanidine-Liquid Hygrometer: Experiments, Calibration and Applications",EAR,08/01/2019,CA,University of California-Davis,09/30/2020,2020,229796.0
"=""1901086""",yes,III: Medium: Collaborative Research: Multi-level computational approaches to protein function prediction,IIS,08/01/2019,NC,North Carolina Agricultural & Technical State University,12/31/2019,2019,111600.0
"=""1910266""",yes,RI: Small: Scalable Online Learning with Gaussian Processes,IIS,08/01/2019,NY,Cornell University,10/31/2019,2019,399061.0
"=""1945716""",yes,RAPID: Collaborative: Response to the Searles Valley Earthquake Sequence,EAR,08/01/2019,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",07/31/2020,2020,19000.0
"=""1905165""",yes,Minimal Surfaces in Geometric Variational Problems,DMS,08/01/2019,MA,Massachusetts Institute of Technology,10/31/2020,2020,158900.0
"=""1938348""",yes,Digging into Data Round Four Conference,SMA,08/01/2019,NC,North Carolina State University,04/30/2020,2020,64572.0
"=""1912689""",yes,"Collaborative Research:  Accurate, Efficient and Robust Computational Algorithms  for Detecting Changes in a Scene Given Indirect Data",DMS,08/01/2019,NY,Clarkson University,08/31/2019,2019,140000.0
"=""1917947""",yes,Developing Computational Thinking by Creating Multi-player Physically Active Math Games,IIS,08/01/2019,MA,Worcester Polytechnic Institute,12/31/2020,2020,761612.0
"=""1922459""",yes,2019 Biomedical Engineering Society (BMES)-National Science Foundation (NSF) Special Sessions,CBET,08/01/2019,NY,Biomedical Engineering Society,07/31/2020,2020,15175.0
"=""1928858""",yes,Diversity Workshop and Mentoring Program at the Joint Statistical Meetings,DMS,08/01/2019,VA,American Statistical Association,07/31/2020,2020,27500.0
"=""1929268""",yes,"Workshop on Recent Advances in the Modeling and Simulation of the Mechanics of  Nanoscale Materials; Philadelphia, Pennsylvania; August 21-23, 2019",CMMI,08/01/2019,PA,University of Pennsylvania,07/31/2020,2020,25200.0
"=""1928929""",yes,"Collaborative Research: A New Sanidine-Liquid Hygrometer: Experiments, Calibration and Applications",EAR,08/01/2019,CA,Sonoma State University,04/30/2020,2020,135782.0
"=""1907439""",yes,Texas Analysis and Mathematical Physics Symposium,DMS,08/01/2019,TX,William Marsh Rice University,07/31/2020,2020,15000.0
"=""1937149""",yes,EAGER/Collaborative Research: Understanding How Enamel Prism Lattices Promote a Remarkable Combination of Fracture and Wear Resistance in Grazing Mammal Dentitions,CMMI,08/01/2019,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",07/31/2020,2020,66500.0
"=""1906269""",yes,"Topology of Kaehler Manifolds, Surface Bundles, and Outer Automorphism Groups",DMS,08/01/2019,MA,Brandeis University,10/31/2020,2020,139704.0
"=""1903478""",yes,Collaborative Research: Testing the Indian Ocean El Nino Hypothesis,OCE,08/01/2019,TX,University of Texas at Austin,09/30/2020,2020,398911.0
"=""1920807""",yes,"Doctoral Dissertation Research: Indigenous Rights, Government Authority, and Stakeholder Alliances in Rural-Urban Water Conflicts",BCS,08/01/2019,AZ,University of Arizona,01/31/2021,2021,17433.0
"=""1934871""",yes,"Student Support: 4th North American Industrial Engineering and Operations Management Conference, Toronto, Canada; October 23-25, 2019",IIS,08/01/2019,MI,Lawrence Technological University,07/31/2020,2020,49984.0
"=""1904754""",yes,Creation of tools to determine the impact of natural modifications on RNA damage,CHE,08/01/2019,OH,University of Toledo,01/31/2021,2021,600000.0
"=""1949822""",yes,"Workshop/Collaborative Research: NSF Proposal Writing Workshop at 46th SME NAMRC and ASME MSEC 2018; Texas A&M University; College Station, Texas; June 18, 2018",CMMI,08/01/2019,TN,University of Tennessee Knoxville,03/31/2020,2020,1174.0
"=""1918562""",yes,Local Knowledge: An Anthropologist at Work,BCS,08/01/2019,CA,University of San Francisco,01/31/2021,2021,14900.0
"=""1839483""",yes,The Worst Journey in the World - Graphic Novel,OPP,08/01/2019,,"Airriess, Sarah Johanna",01/31/2020,2020,1.0
"=""1918093""",yes,Doctoral Dissertation Research: Moral and Ethical Foundations in Adoptive Kin Relations,BCS,08/01/2019,MI,Regents of the University of Michigan - Ann Arbor,07/31/2020,2020,21672.0
"=""1922563""",yes,Doctoral Dissertation Research: Linguistic Analysis of Grammatical Constructions in Discourse about Civic and Economic Issues,BCS,08/01/2019,MA,University of Massachusetts Amherst,01/31/2021,2021,19308.0
"=""1908560""",yes,Towards Safer and Resilient Batteries via Active Diagnostics and Fault-tolerant Control,ECCS,08/01/2019,CO,University of Colorado at Denver-Downtown Campus,11/30/2020,2020,370691.0
"=""1949740""",yes,EAGER: MAKER: Tracking Youth Interest and Engagement in Makerspace Learning Activities Using Wearable Technology,CNS,08/01/2019,CA,Stanford University,06/30/2020,2020,22765.0
"=""1918523""",yes,Doctoral Dissertation Research: Testing theories of mutualism in the context of rapid culture change,BCS,08/01/2019,WA,Washington State University,06/30/2020,2020,25127.0
"=""1914511""",yes,Acquisition of an X-Ray Suite (XRD and WD-XRF) to support Geology and Geological Engineering Research and Education at the University of Mississippi,EAR,08/01/2019,MS,University of Mississippi,07/31/2020,2020,132881.0
"=""1903430""",yes,Numerical Modeling of Laser-Driven Experiments to Study Astrophysical Processes in Magnetized Turbulence,PHY,08/01/2019,IL,University of Chicago,07/31/2020,2020,150736.0
"=""1936054""",yes,2019 Field of Dreams Conference,DMS,08/01/2019,IN,Purdue University,07/31/2020,2020,50000.0
"=""1904494""",yes,Collaborative Research: The Chemistry of Riboflavin Biosynthesis,CHE,08/01/2019,KS,University of Kansas Center for Research Inc,08/31/2020,2020,400000.0
"=""1913294""",yes,"New Hierarchies, Cutting Planes, and Algorithms for Mixed Integer Optimization",DMS,08/01/2019,SC,Clemson University,07/31/2020,2020,44573.0
"=""1908385""",yes,RUI: Precision Nanocrystallization for Enhanced Strength and Ductility in Bulk Metals,CMMI,08/01/2019,PA,Millersville University,04/30/2020,2020,297925.0
"=""1912795""",yes,"Special Issue of Oceanography titled ""Paleoceanography - Lessons for a Changing World""",OCE,08/01/2019,MD,Oceanography Society,12/31/2020,2020,59978.0
"=""1855735""",yes,Palladium-Catalyzed Transient Directing Group-Enabled Functionalization of Aliphatic Amines and Aldehydes,CHE,08/01/2019,IN,Indiana University,05/31/2020,2020,450000.0
"=""1935576""",yes,A Workshop to Plan The Future of the Teen Science Cafe Network,DRL,08/01/2019,NM,Science Education Solutions Inc,07/31/2020,2020,73602.0
"=""1919483""",yes,Doctoral Dissertation Research in Economics: Benefit Disclosure in Financial Choices Online and Field Experiments,SES,08/01/2019,NY,Columbia University,07/31/2020,2020,38000.0
"=""1934263""",yes,NSF Student Travel Grant for the 2019 International Workshop on Bio-Design Automation (IWBDA),CCF,08/01/2019,MA,Trustees of Boston University,07/31/2020,2020,10000.0
"=""1918063""",yes,"Workshop: Women of Color in Political Science 2019: August 2019 - Washington, D.C.",SES,08/01/2019,CA,Menlo College,01/31/2021,2021,49817.0
"=""1931844""",yes,Symposium on Computational Modeling and Image Processing of Biomedical Problems,DMS,08/01/2019,MI,Michigan Technological University,07/31/2020,2020,15000.0
"=""1851726""",yes,Collaborative Research: Robo-advising and Decision Making Under Risk,SES,08/01/2019,MD,"University of Maryland, College Park",03/31/2020,2020,238008.0
